date,ticker,open,high,low,close,vol_btc,vol_usd,usdt_supply,google_trends,sp500
12/12/2018,BTCUSD,3349.36,3486.16,3325.58,3430.24,10238.1,34894094.7,2545000000,,2862.959961
12/11/2018,BTCUSD,3410.15,3424.92,3293.49,3355.68,10574.9,35539918.9,2545000000,,2857.050049
12/10/2018,BTCUSD,3531.18,3590.71,3354.97,3410.15,12950.67,44649594.52,2545000000,,2850.129883
12/9/2018,BTCUSD,3401,3642.51,3373.52,3531.18,11241.81,39534414.79,2545000000,,2840.689941
12/8/2018,BTCUSD,3380.01,3495,3253.66,3401,13145.57,44474430.73,2545000000,,2818.370117
12/7/2018,BTCUSD,3433.26,3544.99,3212,3380.01,34994.71,117571739.6,2545000000,,2839.959961
12/6/2018,BTCUSD,3694.39,3849,3401,3433.26,26157.21,95403129.31,2545000000,,2821.929932
12/5/2018,BTCUSD,3901.84,3912.53,3660,3694.39,14074.46,53225016.59,2545000000,,2833.280029
12/4/2018,BTCUSD,3833.47,4035.1,3732.43,3901.84,15556.85,60561979.03,2545000000,,2853.580078
12/3/2018,BTCUSD,4103.19,4119.98,3741.95,3833.47,15624.16,60988995.33,2545000000,,2857.699951
12/2/2018,BTCUSD,4142.01,4263.77,4036,4103.19,10461.93,43216163.42,2545000000,,2858.449951
12/1/2018,BTCUSD,3976,4275.42,3910.08,4142.01,9685.27,39839244.19,2545000000,,2850.399902
11/30/2018,BTCUSD,4248,4297.71,3869,3975.48,18112.45,73243944.12,2545000000,,2840.350098
11/29/2018,BTCUSD,4225.03,4410.52,4078.21,4248,19053.48,80634972.42,2545000000,,2827.219971
11/28/2018,BTCUSD,3775,4365,3775,4225.03,34203.59,140103162.3,2545000000,,2813.360107
11/27/2018,BTCUSD,3731.32,3830,3562.9,3775,22536.15,83514577.38,2545000000,,2816.290039
11/26/2018,BTCUSD,3936.69,4076.25,3510,3731.32,34144.92,128945499.1,2545000000,,2802.600098
11/25/2018,BTCUSD,3774.99,4120,3457.81,3936.69,36576.28,137761165.1,2545000000,,2818.820068
11/24/2018,BTCUSD,4283.8,4370.78,3650.84,3774.99,20501.98,81745237.63,2545000000,,2837.439941
11/23/2018,BTCUSD,4263.66,4366.05,4086.16,4283.8,18389.56,77685278.7,2545000000,,2846.070068
11/22/2018,BTCUSD,4545.11,4589,4238.69,4263.66,12107.2,53839728.96,2545000000,,2820.399902
11/21/2018,BTCUSD,4349.23,4627.55,4239.01,4545.11,27423.73,121800475.3,2545000000,,2806.97998
11/20/2018,BTCUSD,4733.5,4889,4035,4349.23,61797.01,275875686.2,2545000000,,2801.830078
11/19/2018,BTCUSD,5560,5560,4670.63,4733.5,36133.96,183124118.8,2545000000,,2804.48999
11/18/2018,BTCUSD,5504.17,5665,5503.34,5560,4599.14,25514015.42,2545000000,,2815.620117
11/17/2018,BTCUSD,5512.24,5544,5450.84,5504.17,4672.7,25633309.6,2545000000,,2809.550049
11/16/2018,BTCUSD,5579.52,5609.91,5410,5512.24,8839.08,48837088.75,2545000000,,2798.429932
11/15/2018,BTCUSD,5605.46,5645,5190,5579.52,20850.3,114060256,2520000000,,2801.310059
11/14/2018,BTCUSD,6259.35,6293.38,5281.01,5605.46,28948.74,165304900.1,2520000000,,2798.290039
11/13/2018,BTCUSD,6327.86,6328.22,6252.5,6259.35,4465.43,28083621.57,2520000000,,2774.02002
11/12/2018,BTCUSD,6357.6,6383.59,6305.95,6327.86,3498.83,22197659.45,2520000000,,2793.840088
11/11/2018,BTCUSD,6347.42,6360,6271.15,6357.6,2262.05,14319132.69,2520000000,,2784.169922
11/10/2018,BTCUSD,6334.89,6374,6327.46,6347.42,2366.56,15041644.97,2520000000,,2759.820068
11/9/2018,BTCUSD,6406.25,6415,6309.45,6334.89,4377.42,27842689.28,2520000000,,2736.610107
11/8/2018,BTCUSD,6503.12,6511.88,6391.99,6406.25,4929.29,31768725.31,2520000000,,2713.219971
11/7/2018,BTCUSD,6448.5,6540,6448.5,6503.12,5541,36042976.55,2520000000,,2726.709961
11/6/2018,BTCUSD,6404,6449.65,6387.82,6448.5,5257.68,33746528.33,2520000000,,2718.370117
11/5/2018,BTCUSD,6423.28,6439.99,6372,6404,3878.2,24833457.37,2520000000,,2716.310059
11/4/2018,BTCUSD,6331.96,6464.15,6314.82,6423.28,3785.22,24180829.93,2520000000,,2699.629883
11/3/2018,BTCUSD,6349.8,6351.7,6315.91,6331.96,2490.79,15776821.86,2520000000,,2723.060059
11/2/2018,BTCUSD,6343.99,6378.77,6333.94,6349.8,4003.06,25439682.42,2520000000,,2717.070068
11/1/2018,BTCUSD,6304.18,6360,6293.44,6343.99,4395.73,27752840.56,2520000000,,2754.879883
10/31/2018,BTCUSD,6267.63,6353.24,6203.72,6304.18,5061.85,31788070.1,2520000000,,2749.76001
10/30/2018,BTCUSD,6266,6289,6240.54,6267.63,4018.99,25168516.72,2520000000,,2767.320068
10/29/2018,BTCUSD,6403.62,6414.99,6211,6266,6219.19,39182076.98,2520000000,,2762.590088
10/28/2018,BTCUSD,6409.12,6415,6380.01,6403.62,2032.02,13008844.83,2520000000,,2773.75
10/27/2018,BTCUSD,6404.87,6421.76,6390,6409.12,2264.63,14506617,2520000000,,2779.659912
10/26/2018,BTCUSD,6395.58,6450,6383.54,6404.87,3923.84,25128261.16,2520000000,,2782.48999
10/25/2018,BTCUSD,6415.97,6422,6379.74,6395.58,3446.96,22061255.74,2520000000,,2775.629883
10/24/2018,BTCUSD,6395.14,6470.99,6395.13,6415.97,5001.03,32142825.41,2520000000,,2786.850098
10/23/2018,BTCUSD,6407.65,6411.5,6360,6395.14,3884.63,24836419.59,2520000000,,2782
10/22/2018,BTCUSD,6415.88,6427.63,6377.77,6407.65,3827.53,24503622.77,2520000000,,2779.030029
10/21/2018,BTCUSD,6414,6452.87,6405.57,6415.88,2497.64,16065758,2520000000,,2770.370117
10/20/2018,BTCUSD,6382.98,6420,6369.32,6414,3359.42,21491758.94,2520000000,,2772.350098
10/19/2018,BTCUSD,6394.96,6409.61,6355,6382.98,3708.25,23677548.56,2520000000,,2748.800049
10/18/2018,BTCUSD,6443.7,6489.83,6355,6394.96,6821.25,43810348.18,2520000000,,2746.870117
10/17/2018,BTCUSD,6457.11,6459.99,6411.19,6443.7,5281.04,34000548.91,2520000000,,2734.620117
10/16/2018,BTCUSD,6436.98,6436.98,6422.16,6422.16,0,0,2520000000,,2705.27002
10/15/2018,BTCUSD,6183.49,6810,6151.58,6436.98,19798.42,127886000,2520000000,,2724.01001
10/14/2018,BTCUSD,6196,6288.36,6151,6183.49,3657.22,22764662.69,2520000000,,2689.860107
10/13/2018,BTCUSD,6188.01,6212,6178,6196,3722.67,23074416.97,2520000000,,2721.330078
10/12/2018,BTCUSD,6154.69,6235.2,6111.97,6188.01,5412.96,33554630.61,2520000000,,2727.76001
10/11/2018,BTCUSD,6524.56,6524.56,6033.34,6154.69,18769.33,116335608.9,2520000000,,2733.290039
10/10/2018,BTCUSD,6589.48,6591.32,6445.48,6524.56,5989.36,39043016.27,2520000000,,2724.439941
10/9/2018,BTCUSD,6608.07,6612.86,6552.5,6589.48,4424.22,29122947.04,2520000000,,2733.01001
10/8/2018,BTCUSD,6570,6681.19,6545.63,6608.07,5158.8,34066647.32,2520000000,,2712.969971
10/7/2018,BTCUSD,6552.43,6585.01,6491.81,6570,2572.74,16824366.84,2520000000,,2720.129883
10/6/2018,BTCUSD,6593.94,6594.39,6536,6552.43,2686.64,17617374.75,2520000000,,2722.459961
10/5/2018,BTCUSD,6547.45,6641,6512.81,6593.94,4973.4,32597736.43,2520000000,,2711.449951
10/4/2018,BTCUSD,6466.03,6603.01,6455,6547.45,6292.98,41231044.84,2520000000,,2730.129883
10/3/2018,BTCUSD,6498.46,6507.95,6398.96,6466.03,6017.6,38792994.29,2520000000,,2727.719971
10/2/2018,BTCUSD,6572.83,6591.37,6452,6498.46,5283.88,34517949.11,2520000000,,2723.070068
10/1/2018,BTCUSD,6605,6639.33,6479.03,6572.83,6869.97,45113832.24,2520000000,,2697.790039
9/30/2018,BTCUSD,6582,6640.37,6523,6605,3604.16,23739483.01,2520000000,,2671.919922
9/29/2018,BTCUSD,6620.01,6620.01,6452.02,6582,4164.89,27236990.33,2520000000,,2672.629883
9/28/2018,BTCUSD,6680.01,6786.73,6528.13,6620.01,8630.93,57429631.92,2520000000,,2663.419922
9/27/2018,BTCUSD,6455.66,6734.78,6430,6680.01,7629.43,50049900.06,2520000000,,2629.72998
9/26/2018,BTCUSD,6436.89,6537.26,6380.62,6455.66,5767.65,37350373.43,2520000000,,2635.669922
9/25/2018,BTCUSD,6582.09,6582.1,6320.5,6436.89,8918.53,57200568.82,2520000000,,2654.800049
9/24/2018,BTCUSD,6696.99,6716.16,6555.99,6582.09,5245.81,34758698.5,2520000000,,2648.050049
9/23/2018,BTCUSD,6707.33,6777,6660.05,6696.99,3403.22,22806982.88,2520000000,,2669.909912
9/22/2018,BTCUSD,6750,6823,6628.01,6707.33,5114.24,34363292.87,2520000000,,2666.939941
9/21/2018,BTCUSD,6493.11,6777.1,6492.5,6750,10972.56,73208617.45,2520000000,,2639.399902
9/20/2018,BTCUSD,6386.94,6530,6337,6493.11,6573.75,42236058.52,2520000000,,2634.560059
9/19/2018,BTCUSD,6335.7,6511,6106.37,6386.94,9736.67,61712813,2520000000,,2670.290039
9/18/2018,BTCUSD,6250.7,6384.04,6228,6335.7,6009.83,37901046.74,2520000000,,2670.139893
9/17/2018,BTCUSD,6498,6529.75,6207.55,6250.7,8901.88,56553438.08,2520000000,,2693.129883
9/16/2018,BTCUSD,6518.68,6521.75,6324.9,6498,3191.64,20649801.91,2520000000,,2708.639893
9/15/2018,BTCUSD,6478.04,6565,6470,6518.68,3344.58,21811302.81,2520000000,,2706.389893
9/14/2018,BTCUSD,6485.99,6580,6378.05,6478.04,7312.68,47509635.88,2520000000,,2677.840088
9/13/2018,BTCUSD,6326,6530,6323.65,6485.99,9327.54,60165545.77,2520000000,,2656.300049
9/12/2018,BTCUSD,6282.53,6340.94,6194.88,6326,7259.91,45544454.52,2520000000,,2663.98999
9/11/2018,BTCUSD,6299.99,6405,6176.76,6282.53,7223.25,45346177.73,2520000000,,2642.189941
9/10/2018,BTCUSD,6235.01,6375.13,6221.49,6299.99,6841.81,43020287.34,2520000000,,2656.870117
9/9/2018,BTCUSD,6188,6450,6147,6235.01,5936.9,37341591.59,2520000000,,2613.159912
9/8/2018,BTCUSD,6395.01,6460,6116,6188,6748.54,42370156.36,2520000000,,2604.469971
9/7/2018,BTCUSD,6495,6530,6325,6395.01,8126.97,52306103.71,2520000000,,2662.840088
9/6/2018,BTCUSD,6687.96,6703.73,6272.73,6495,17927.95,115051402,2520000000,,2644.689941
9/5/2018,BTCUSD,7360,7384,6664.07,6687.96,14914.63,104385125.2,2520000000,,2614.449951
9/4/2018,BTCUSD,7256.98,7402.5,7229.94,7360,7717.62,56629839.78,2520000000,,2581.879883
9/3/2018,BTCUSD,7295,7338,7192.99,7256.98,5857.14,42567231.9,2520000000,,2640.870117
9/2/2018,BTCUSD,7191.08,7328.36,7130.01,7295,5648.04,40927690.96,2520000000,,2605
9/1/2018,BTCUSD,7015.01,7275,7010.98,7191.08,5978.49,42717080.73,2520000000,,2612.620117
8/31/2018,BTCUSD,6983,7090.46,6884.49,7015.01,7685.76,53748713.61,2520000000,,2658.550049
8/30/2018,BTCUSD,7030.9,7048.66,6790,6983,7910.9,54632215.36,2520000000,,2588.26001
8/29/2018,BTCUSD,7071.01,7119,6907.42,7030.9,7424.03,52174844.41,2520000000,,2643.689941
8/28/2018,BTCUSD,6911.9,7128,6864.96,7071.01,11482.31,80511149.84,2520000000,,2711.929932
8/27/2018,BTCUSD,6709.98,6947.6,6654.13,6911.9,6994.99,47234694.38,2520000000,,2716.939941
8/26/2018,BTCUSD,6737.52,6773,6574.27,6709.98,4641.17,30988635.87,2520000000,,2712.919922
8/25/2018,BTCUSD,6690.88,6790,6668,6737.52,4761.32,32019192.31,2520000000,,2752.01001
8/24/2018,BTCUSD,6526.36,6719,6451.55,6690.88,7223.8,47501021.18,2520000000,,2747.330078
8/23/2018,BTCUSD,6359.99,6568.37,6348.69,6526.36,6856.61,44170875,2520000000,,2749.47998
8/22/2018,BTCUSD,6475.9,6890.65,6250,6359.99,15930.31,104341943.7,2520000000,,2765.310059
8/21/2018,BTCUSD,6258.74,6490,6249.12,6475.9,6584.39,42145909.64,2520000000,,2783.02002
8/20/2018,BTCUSD,6489.53,6525,6227.71,6258.74,7448.29,47749934.79,2520000000,,2786.570068
8/19/2018,BTCUSD,6396.64,6547.34,6328.45,6489.53,4432.89,28490268.61,2520000000,,2738.969971
8/18/2018,BTCUSD,6585.49,6613.23,6312,6396.64,6669.64,43017147.41,2520000000,,2726.800049
8/17/2018,BTCUSD,6315.9,6585.5,6290.39,6585.49,10578.77,68564601.79,2520000000,,2728.120117
8/16/2018,BTCUSD,6269.01,6475.01,6200,6315.9,8799.16,55858562,2520000000,,2720.939941
8/15/2018,BTCUSD,6195.01,6636,6189,6269.01,16811.85,107546758.9,2520000000,,2691.25
8/14/2018,BTCUSD,6253.67,6258.32,5900,6195.01,17119.88,103854359.8,2520000000,,2677.669922
8/13/2018,BTCUSD,6316.01,6544.99,6143,6253.67,10179.58,64323059.55,2520000000,,2713.830078
8/12/2018,BTCUSD,6112.21,6112.21,6112.21,6112.21,0,0,2520000000,,2744.280029
8/11/2018,BTCUSD,6146.01,6190,6003,6112.21,4021.81,24551752.98,2520000000,,2779.600098
8/10/2018,BTCUSD,6546.46,6584.8,6015,6146.01,7740.13,48242242.25,2520000000,,2747.300049
8/9/2018,BTCUSD,6282.5,6633.21,6177.51,6546.46,13627.25,87452203.34,2520000000,,2703.959961
8/8/2018,BTCUSD,6718.22,6718.22,6121.04,6282.5,21222.61,135716565.2,2520000000,,2701.330078
8/7/2018,BTCUSD,6938,7152,6650,6718.22,10429.16,72216177.79,2520000000,,2716.26001
8/6/2018,BTCUSD,7030.01,7163,6840.06,6938,8425.87,58826812.92,2520000000,,2732.219971
8/5/2018,BTCUSD,7005,7086.52,6880,7030.01,6104.64,42664283.17,2520000000,,2731.199951
8/4/2018,BTCUSD,7414.08,7495,6940,7005,9218.69,65775392.46,2520000000,,2698.629883
8/3/2018,BTCUSD,7533.92,7538.53,7285,7414.08,10475.08,77574038.63,2520000000,,2662.939941
8/2/2018,BTCUSD,7603.99,7707.54,7462,7533.92,6722.46,50931754.41,2520000000,,2656
8/1/2018,BTCUSD,7727.27,7750,7440.01,7603.99,10921.59,82623838.46,2520000000,,2619.550049
7/31/2018,BTCUSD,8170.01,8173.57,7634.22,7727.27,12000.2,93911260.29,2520000000,,2581
7/30/2018,BTCUSD,8216.34,8274.92,7850,8170.01,9821.99,79392659.29,2520000000,,2681.659912
7/29/2018,BTCUSD,8228.9,8289.96,8127.87,8216.34,4059.13,33351348.24,2520000000,,2695.139893
7/28/2018,BTCUSD,8184.21,8230,8065,8228.9,3991.58,32614428.43,2520000000,,2648.939941
7/27/2018,BTCUSD,7931.99,8276.55,7787.29,8184.21,11584.49,93237668.65,2520000000,,2762.129883
7/26/2018,BTCUSD,8157.15,8290,7840,7931.99,11202.08,90818534.46,2520000000,,2821.97998
7/25/2018,BTCUSD,8401.01,8482.84,8042,8157.15,13863.11,114146044,2520000000,,2823.810059
7/24/2018,BTCUSD,7720.09,8488,7695.99,8401.01,18923.85,153677129.7,2520000000,,2822.429932
7/23/2018,BTCUSD,7397.8,7809,7378.26,7720.09,12070.76,92801603.09,2520000000,,2853.530029
7/22/2018,BTCUSD,7408,7569.69,7327.75,7397.8,5353.75,39868036.18,2520000000,,2872.870117
7/21/2018,BTCUSD,7334.46,7444.77,7204.32,7408,4853.63,35580481.69,2520000000,,2839.25
7/20/2018,BTCUSD,7470.01,7687,7259.76,7334.46,9846.56,73047752.52,2520000000,,2837.540039
7/19/2018,BTCUSD,7378.99,7563.81,7281.42,7470.01,9683.79,71815627.59,2520000000,,2839.129883
7/18/2018,BTCUSD,7315.01,7584.85,7229.89,7378.99,15273.11,113266571.1,2520000000,,2832.969971
7/17/2018,BTCUSD,6728.81,7472.5,6663.51,7315.01,15108.63,107004977.1,2520000000,,2810.300049
7/16/2018,BTCUSD,6348.73,6750,6330.3,6728.81,8828.08,58194902.32,2520000000,,2798.030029
7/15/2018,BTCUSD,6248.65,6385.35,6233.26,6348.73,3669.02,23230467.01,2520000000,,2802.560059
7/14/2018,BTCUSD,6216.29,6323.68,6187,6248.65,2934.25,18320211.43,2520000000,,2776.419922
7/13/2018,BTCUSD,6249.75,6335.09,6121.53,6216.29,5827.07,36331369.65,2520000000,,2786.23999
7/12/2018,BTCUSD,6390.04,6390.04,6075.01,6249.75,8810.27,54928554.52,2520000000,,2767.560059
7/11/2018,BTCUSD,6303.7,6400,6281.01,6390.04,4926.29,31309175,2520000000,,2748.22998
7/10/2018,BTCUSD,6664.01,6679.47,6279,6303.7,7603.87,48994686.81,2520000000,,2751.290039
7/9/2018,BTCUSD,6701.97,6815.82,6625,6664.01,5072.92,34007270.21,2520000000,,2747.709961
7/8/2018,BTCUSD,6753.28,6778.31,6671,6701.97,3126.09,21059821.76,2520000000,,2743.149902
7/7/2018,BTCUSD,6600,6843.26,6512,6753.28,4201.2,27817256.98,2520000000,,2723.98999
7/6/2018,BTCUSD,6532.95,6639,6452.2,6600,4997.83,32760665.2,2520000000,,2713.060059
7/5/2018,BTCUSD,6587.47,6700,6449.5,6532.95,6719.91,44183353.29,2520000000,,2695.810059
7/4/2018,BTCUSD,6502.62,6794.99,6411.51,6587.47,6542.58,43252522.96,2520000000,,2673.610107
7/3/2018,BTCUSD,6611.79,6673.99,6465,6502.62,6352.02,41823454.57,2520000000,,2687.540039
7/2/2018,BTCUSD,6349.5,6669.99,6270.01,6611.79,8121.3,53027923.04,2520000000,,2682.620117
7/1/2018,BTCUSD,6383.19,6424.14,6256.76,6349.5,3880.62,24628052.11,2520000000,,2680.5
6/30/2018,BTCUSD,6202.36,6520.15,6185,6383.19,6547.95,41740609.64,2520000000,,2683.340088
6/29/2018,BTCUSD,5851.66,6300,5790.01,6202.36,10629.32,63391179.25,2520000000,,2684.570068
6/28/2018,BTCUSD,6132.17,6161.47,5818,5851.66,7418.41,44664591.84,2520000000,,2679.25
6/27/2018,BTCUSD,6074.94,6175.43,5984.11,6132.17,6792.7,41399520.28,2520000000,,2681.469971
6/26/2018,BTCUSD,6246.01,6271,6024.99,6074.94,6253.3,38645723.81,2520000000,,2690.159912
6/25/2018,BTCUSD,6149.99,6340.01,6070.13,6246.01,8807.46,54715582.75,2520000000,,2675.810059
6/24/2018,BTCUSD,6178.29,6255.8,5777,6149.99,12695.65,76443754.14,2520000000,,2652.01001
6/23/2018,BTCUSD,6059.82,6250,6040.01,6178.29,5908.17,36244141.37,2520000000,,2662.850098
6/22/2018,BTCUSD,6719.01,6725,5921.21,6059.82,16911.16,105561912.6,2520000000,,2664.110107
6/21/2018,BTCUSD,6756.1,6787,6682.3,6719.01,4182.1,28146891.35,2520000000,,2659.98999
6/20/2018,BTCUSD,6736.41,6817,6557.66,6756.1,6488.5,43427008.47,2520000000,,2651.5
6/19/2018,BTCUSD,6709.02,6829.06,6670.01,6736.41,6092.32,40990235.23,2520000000,,2636.97998
6/18/2018,BTCUSD,6447.16,6795,6385,6709.02,7725.85,50862772.08,2520000000,,2629.27002
6/17/2018,BTCUSD,6484.29,6570.01,6428.14,6447.16,3250.28,21122998.53,2520000000,,2629.570068
6/16/2018,BTCUSD,6391.22,6549.99,6330,6484.29,4442.03,28678398.29,2520000000,,2639.439941
6/15/2018,BTCUSD,6638.49,6659.99,6370,6391.22,6903.72,45121373.39,2520000000,,2642.219971
6/14/2018,BTCUSD,6302.32,6749.99,6269,6638.49,14198.23,92330049.17,2520000000,,2647.580078
6/13/2018,BTCUSD,6544.99,6618.95,6135,6302.32,16938.07,107919670.4,2520000000,,2626.070068
6/12/2018,BTCUSD,6881,6885.84,6450,6544.99,10182.01,67843714.24,2520000000,,2627.040039
6/11/2018,BTCUSD,6770.31,6913.83,6666.66,6881,11514.71,77860066.29,2520000000,,2601.419922
6/10/2018,BTCUSD,7496.4,7496.41,6652,6770.31,17537.54,121672118.3,2520000000,,2602.419922
6/9/2018,BTCUSD,7618.8,7679.61,7468,7496.4,2591.37,19705723.85,2520000000,,2597.080078
6/8/2018,BTCUSD,7684.93,7690,7536.58,7618.8,3898.49,29714138.4,2520000000,,2599.030029
6/7/2018,BTCUSD,7655,7747,7635,7684.93,4978.29,38285664.53,2520000000,,2582.139893
6/6/2018,BTCUSD,7612.51,7691,7484,7655,5566.79,42305009.7,2520000000,,2578.850098
6/5/2018,BTCUSD,7487.37,7677.5,7355,7612.51,5599.22,42039709.41,2520000000,,2585.639893
6/4/2018,BTCUSD,7706.37,7747.57,7447.61,7487.37,5644.33,42594288.27,2520000000,,2564.620117
6/3/2018,BTCUSD,7636.42,7777,7583.24,7706.37,4706.08,36217683.05,2520000000,,2578.870117
6/2/2018,BTCUSD,7514.32,7697.09,7440,7636.42,4702.68,35749666.62,2520000000,,2584.840088
6/1/2018,BTCUSD,7485,7599.99,7351.01,7514.32,6726.93,50201757.77,2520000000,,2582.300049
5/31/2018,BTCUSD,7380.01,7608.99,7340,7485,5809.56,43622416.7,2520000000,,2584.620117
5/30/2018,BTCUSD,7460,7557.78,7272.71,7380.01,6003.96,44492636.81,2520000000,,2594.379883
5/29/2018,BTCUSD,7107.94,7524.99,7058,7460,10110.69,73998239.29,2520000000,,2590.639893
5/28/2018,BTCUSD,7346.64,7444.8,7087,7107.94,7387.64,53420746.08,2520000000,,2591.129883
5/27/2018,BTCUSD,7337.95,7392.7,7229.01,7346.64,4381.6,31993637.04,2520000000,,2587.840088
5/26/2018,BTCUSD,7459.11,7640.46,7287.23,7337.95,4391.64,32866203.7,2520000000,,2579.850098
5/25/2018,BTCUSD,7584.15,7661.85,7326.94,7459.11,8491.93,63420692.82,2520000000,,2579.360107
5/24/2018,BTCUSD,7505,7734.99,7269,7584.15,11033.72,82931373.76,2520000000,,2575.26001
5/23/2018,BTCUSD,7987.7,8030,7433.19,7505,14905.99,114810431.5,2520000000,,2572.830078
5/22/2018,BTCUSD,8393.44,8400,7950,7987.7,6589.43,53897527.48,2520000000,,2581.070068
5/21/2018,BTCUSD,8516.86,8584.39,8309.23,8393.44,4844.48,40909022.48,2520000000,,2560.399902
5/20/2018,BTCUSD,8235.6,8596.74,8172,8516.86,4273.42,35902082.55,2520000000,,2557.149902
5/19/2018,BTCUSD,8238.51,8390,8152.54,8235.6,4117.42,34005517.03,2520000000,,2569.129883
5/18/2018,BTCUSD,8059,8279.63,7927.21,8238.51,7715.22,62470941.97,2520000000,,2564.97998
5/17/2018,BTCUSD,8344,8482.01,8001,8059,7926.38,65295038.3,2520000000,,2575.209961
5/16/2018,BTCUSD,8477.46,8500,8104.99,8344,9914.22,81955959.22,2520000000,,2562.100098
5/15/2018,BTCUSD,8670,8847,8420.45,8477.46,10250.04,88297355.67,2520000000,,2561.26001
5/14/2018,BTCUSD,8686.1,8880.01,8289.79,8670,13418.34,115748349.8,2520000000,,2559.360107
5/13/2018,BTCUSD,8475,8774.32,8345,8686.1,6259.26,53639665.94,2520000000,,2557.639893
5/12/2018,BTCUSD,8403.33,8658.57,8223.43,8475,10792.17,90952428.28,2520000000,,2553.169922
5/11/2018,BTCUSD,9010.51,9010.51,8351,8403.33,15907.06,137940903.1,2520000000,,2550.929932
5/10/2018,BTCUSD,9300.08,9386.31,9001.01,9010.51,7218.76,66420658.6,2520000000,,2555.23999
5/9/2018,BTCUSD,9177.81,9370,8960,9300.08,8129.59,74546897.15,2520000000,,2550.639893
5/8/2018,BTCUSD,9353,9463.13,9050,9177.81,8950.5,82566086.42,2520000000,,2544.72998
5/7/2018,BTCUSD,9600,9619.55,9162.85,9353,9317.83,86959663.38,2520000000,,2549.330078
5/6/2018,BTCUSD,9800,9880,9390,9600,7112.87,68458545.47,2520000000,,2552.070068
5/5/2018,BTCUSD,9685,9948.12,9660.28,9800,8827.89,86787106.26,2520000000,,2537.73999
5/4/2018,BTCUSD,9725.74,9743.87,9465,9685,10013.2,96569125.26,2520000000,,2534.580078
5/3/2018,BTCUSD,9190.48,9800,9131,9725.74,13700.5,129425309.7,2520000000,,2529.120117
5/2/2018,BTCUSD,9072.29,9250.04,8990,9190.48,8212.95,74933819.79,2520000000,,2519.360107
5/1/2018,BTCUSD,9243.83,9245.37,8831.21,9072.29,10763.33,96666932.01,2520000000,,2510.060059
4/30/2018,BTCUSD,9389.01,9446.98,9119,9243.83,8320.14,77222420.62,2520000000,,2507.040039
4/29/2018,BTCUSD,9329.99,9512.5,9179.99,9389.01,7545.14,70623571.2,2520000000,,2496.840088
4/28/2018,BTCUSD,8922.55,9440.01,8863.42,9329.99,8413.13,77754446.67,2520000000,,2496.659912
4/27/2018,BTCUSD,9272.11,9369,8910,8922.55,11378.78,104539338.7,2520000000,,2502.219971
4/26/2018,BTCUSD,8865.98,9318,8660,9272.11,14759.34,131435230.3,2520000000,,2500.600098
4/25/2018,BTCUSD,9648,9763.49,8602.43,8865.98,29386.63,269894051.2,2520000000,,2508.23999
4/24/2018,BTCUSD,8931.3,9728.56,8930,9648,19437.27,181524168.3,2520000000,,2506.649902
4/23/2018,BTCUSD,8795.01,8991,8775.1,8931.3,7780.82,69214737.03,2520000000,,2503.870117
4/22/2018,BTCUSD,8915.42,9015,8754.01,8795.01,7215.69,64164105.31,2520000000,,2500.22998
4/21/2018,BTCUSD,8866.27,9038.87,8610.7,8915.42,11250.01,99156727.62,2520000000,,2495.620117
4/20/2018,BTCUSD,8274,8932.56,8216.21,8866.27,14891.29,126835932.4,2520000000,,2498.370117
4/19/2018,BTCUSD,8152.05,8300,8105,8274,11199.38,92034904.14,2520000000,,2496.47998
4/18/2018,BTCUSD,7892.1,8243.99,7879.8,8152.05,10071,81308219.64,2520000000,,2488.110107
4/17/2018,BTCUSD,8048.93,8162.5,7822,7892.1,10184.17,81563611.65,2520000000,,2461.429932
4/16/2018,BTCUSD,8355.25,8398.98,7905.99,8048.93,12617.3,102125725.7,2520000000,,2465.100098
4/15/2018,BTCUSD,8003.11,8392.56,8003.11,8355.25,9106.28,75015635.82,2520000000,,2465.540039
4/14/2018,BTCUSD,7893.19,8150,7830,8003.11,9036.54,72396037.5,2520000000,,2457.850098
4/13/2018,BTCUSD,7916,8220,7760,7893.19,20659.55,165216508.7,2520000000,,2476.550049
4/12/2018,BTCUSD,6942.99,8050,6767.77,7916,28395.32,214771004.9,2520000000,,2471.649902
4/11/2018,BTCUSD,6824.99,6974,6806.01,6942.99,7809.09,53835669.46,2520000000,,2457.590088
4/10/2018,BTCUSD,6771.13,6893.29,6661.19,6824.99,7126.47,48398352.42,2520000000,,2446.300049
4/9/2018,BTCUSD,7020.01,7169.53,6617,6771.13,12931.92,88680243.77,2520000000,,2444.23999
4/8/2018,BTCUSD,6894.01,7099.99,6891.83,7020.01,5869.72,41042355.66,2520000000,,2443.050049
4/7/2018,BTCUSD,6619.01,7059,6605.08,6894.01,9502.09,65545725,2520000000,,2438.969971
4/6/2018,BTCUSD,6785.85,6847,6518.88,6619.01,10149.64,67416432.95,2520000000,,2444.040039
4/5/2018,BTCUSD,6791.68,6923.1,6574,6785.85,13909.99,93740462.05,2520000000,,2452.51001
4/4/2018,BTCUSD,7424.9,7424.91,6708.46,6791.68,13910.56,97474965.59,2520000000,,2428.370117
4/3/2018,BTCUSD,7045.01,7520,7017,7424.9,17483.9,127896836.6,2520000000,,2425.550049
4/2/2018,BTCUSD,6816.01,7100,6777.28,7045.01,13713.65,95762835.6,2520000000,,2430.01001
